ken,年次_seireki,gengo,renban,ken_n,死亡数,死亡率
福島,71,46,70,7,14641,7.6
福島,72,47,71,7,14515,7.5
福島,73,48,72,7,15071,7.8
福島,74,49,73,7,15035,7.7
福島,75,50,74,7,14801,7.5
福島,76,51,75,7,14764,7.5
福島,77,52,76,7,14144,7.1
福島,78,53,77,7,14248,7.1
福島,79,54,78,7,14200,7.1
福島,1980,55,79,7,14869,7.3
福島,81,56,80,7,14760,7.2
福島,82,57,81,7,14444,7.1
福島,83,58,82,7,15192,7.4
福島,84,59,83,7,14906,7.2
福島,85,60,84,7,14967,7.3
福島,86,61,85,7,14861,7.1
福島,87,62,86,7,14922,7.1
福島,88,63,87,7,15701,7.5
福島,89,平成元年,88,7,15109,7.2
福島,1990,2,89,7,15746,7.5
福島,91,3,90,7,15941,7.6
福島,92,4,91,7,16478,7.8
福島,93,5,92,7,16889,8
福島,94,6,93,7,16798,7.9
福島,95,7,94,7,17743,8.3
福島,96,8,95,7,17612,8.3
福島,97,9,96,7,17730,8.3
福島,98,10,97,7,18321,8.6
茨城,1899,明治32年,1,8,23347,20.7
茨城,1900,33,2,8,21634,19.1
茨城,1,34,3,8,21429,18.7
茨城,2,35,4,8,23408,20.3
茨城,3,36,5,8,21642,18.6
茨城,4,37,6,8,22569,19.2
茨城,5,38,7,8,23166,19.6
茨城,6,39,8,8,22746,19
茨城,7,40,9,8,24124,20
茨城,8,41,10,8,23286,19.1
茨城,9,42,11,8,27001,22
茨城,1910,43,12,8,26115,21.1
茨城,11,44,13,8,25283,20.1
茨城,12,大正元年,14,8,25884,20.3
茨城,13,2,15,8,25948,20.1
茨城,14,3,16,8,26354,20.2
茨城,15,4,17,8,27224,20.6
茨城,16,5,18,8,30766,23
茨城,17,6,19,8,31097,23
茨城,18,7,20,8,35555,26.1
茨城,19,8,21,8,30156,21.9
茨城,1920,9,22,8,35960,26.63
茨城,21,10,23,8,31743,23.23
茨城,22,11,24,8,32318,23.37
茨城,23,12,25,8,32597,23.3
茨城,24,13,26,8,31226,21.97
茨城,25,14,27,8,31034,22.02
茨城,26,昭和元年,28,8,27381,19.26
茨城,27,2,29,8,29304,20.44
茨城,28,3,30,8,31128,21.52
茨城,29,4,31,8,30081,20.62
茨城,1930,5,32,8,27308,18.36
茨城,31,6,33,8,29916,19.91
茨城,32,7,34,8,27526,18.14
茨城,33,8,35,8,27596,18
茨城,34,9,36,8,29116,18.79
茨城,35,10,37,8,27274,17.61
茨城,36,11,38,8,27979,17.91
茨城,37,12,39,8,27334,17.36
茨城,38,13,40,8,29725,18.73
茨城,39,14,41,8,29101,18.24
茨城,1940,15,42,8,28588,17.65
茨城,41,16,43,8,26791,16.37
茨城,42,17,44,8,26398,15.96
茨城,43,18,45,8,26586,.
茨城,47,22,46,8,28475,14.1
茨城,48,23,47,8,24274,11.9
茨城,49,24,48,8,24797,12.2
茨城,1950,25,49,8,24867,12.2
茨城,51,26,50,8,23070,11.3
茨城,52,27,51,8,20802,10.2
茨城,53,28,52,8,21738,10.6
茨城,54,29,53,8,19882,9.6
茨城,55,30,54,8,18732,9.1
茨城,56,31,55,8,18927,9.1
茨城,57,32,56,8,19952,9.6
茨城,58,33,57,8,17395,8.4
茨城,59,34,58,8,17392,8.4
茨城,1960,35,59,8,17709,8.7
茨城,61,36,60,8,17770,8.7
茨城,62,37,61,8,17798,8.6
茨城,63,38,62,8,16345,7.9
茨城,64,39,63,8,16341,7.9
茨城,65,40,64,8,17042,8.3
茨城,66,41,65,8,15996,7.8
茨城,67,42,66,8,16075,7.8
茨城,68,43,67,8,16829,8.1
茨城,69,44,68,8,16899,8
茨城,1970,45,69,8,17395,8.1
茨城,71,46,70,8,16762,7.7
茨城,72,47,71,8,16632,7.5
茨城,73,48,72,8,17444,7.8
茨城,74,49,73,8,17090,7.5
茨城,75,50,74,8,16773,7.2
茨城,76,51,75,8,16774,7.1
茨城,77,52,76,8,16294,6.8
茨城,78,53,77,8,16482,6.7
茨城,79,54,78,8,16064,6.4
茨城,1980,55,79,8,16858,6.6
茨城,81,56,80,8,16868,6.5
茨城,82,57,81,8,16922,6.4
茨城,83,58,82,8,17206,6.5
茨城,84,59,83,8,17448,6.5
茨城,85,60,84,8,17261,6.4
茨城,86,61,85,8,17334,6.3
茨城,87,62,86,8,17353,6.3
茨城,88,63,87,8,18442,6.6
茨城,89,平成元年,88,8,17822,6.3
茨城,1990,2,89,8,18962,6.7
茨城,91,3,90,8,19037,6.7
茨城,92,4,91,8,19890,6.9
茨城,93,5,92,8,20342,7
茨城,94,6,93,8,20073,6.9
茨城,95,7,94,8,21621,7.4
茨城,96,8,95,8,20884,7.1
茨城,97,9,96,8,21806,7.4
茨城,98,10,97,8,22154,7.5
栃木,1899,明治32年,1,9,15643,19.4
栃木,1900,33,2,9,15187,18.4
栃木,1,34,3,9,15256,18.2
栃木,2,35,4,9,17153,20.1
栃木,3,36,5,9,15058,17.3
栃木,4,37,6,9,15793,17.9
栃木,5,38,7,9,17399,19.5
栃木,6,39,8,9,16009,17.7
栃木,7,40,9,9,17510,19.1
栃木,8,41,10,9,17825,19.2
栃木,9,42,11,9,19214,20.5
栃木,1910,43,12,9,18260,19.2
栃木,11,44,13,9,18305,18.9
栃木,12,大正元年,14,9,18502,18.9
栃木,13,2,15,9,17682,17.8
栃木,14,3,16,9,18419,18.2
栃木,15,4,17,9,20118,19.6
栃木,16,5,18,9,21454,20.6
栃木,17,6,19,9,20561,19.5
栃木,18,7,20,9,24378,23.1
栃木,19,8,21,9,23282,21.8
栃木,1920,9,22,9,25368,24.24
栃木,21,10,23,9,22487,21.2
栃木,22,11,24,9,22713,21.12
栃木,23,12,25,9,23290,21.38
栃木,24,13,26,9,21264,19.17
栃木,25,14,27,9,21743,19.94
栃木,26,昭和元年,28,9,19437,17.68
栃木,27,2,29,9,21702,19.57
栃木,28,3,30,9,21773,19.47
栃木,29,4,31,9,21564,19.12
栃木,1930,5,32,9,20021,17.54
栃木,31,6,33,9,22166,19.25
栃木,32,7,34,9,19830,17.07
栃木,33,8,35,9,20809,17.75
栃木,34,9,36,9,21409,18.1
栃木,35,10,37,9,19613,16.41
栃木,36,11,38,9,20353,16.87
栃木,37,12,39,9,20290,16.67
栃木,38,13,40,9,21315,17.36
栃木,39,14,41,9,21899,17.73
栃木,1940,15,42,9,20338,16.85
栃木,41,16,43,9,19468,16.11
栃木,42,17,44,9,19802,16.34
栃木,43,18,45,9,19238,.
栃木,47,22,46,9,21329,13.9
栃木,48,23,47,9,17448,11.2
栃木,49,24,48,9,17805,11.5
栃木,1950,25,49,9,18432,11.9
栃木,51,26,50,9,16614,10.7
栃木,52,27,51,9,15082,9.7
栃木,53,28,52,9,15181,9.8
栃木,54,29,53,9,13945,9
栃木,55,30,54,9,13067,8.4
栃木,56,31,55,9,13097,8.5
栃木,57,32,56,9,14218,9.2
栃木,58,33,57,9,12631,8.2
栃木,59,34,58,9,12438,8.1
栃木,1960,35,59,9,12505,8.3
栃木,61,36,60,9,12565,8.3
栃木,62,37,61,9,12921,8.5
栃木,63,38,62,9,11806,7.8
栃木,64,39,63,9,12011,7.9
栃木,65,40,64,9,12405,8.2
栃木,66,41,65,9,11746,7.7
栃木,67,42,66,9,11698,7.7
栃木,68,43,67,9,11986,7.8
栃木,69,44,68,9,11994,7.7
栃木,1970,45,69,9,12672,8
栃木,71,46,70,9,12275,7.7
栃木,72,47,71,9,11964,7.4
栃木,73,48,72,9,12403,7.5
栃木,74,49,73,9,12245,7.3
栃木,75,50,74,9,12112,7.1
栃木,76,51,75,9,11799,6.9
栃木,77,52,76,9,11607,6.7
栃木,78,53,77,9,11977,6.9
栃木,79,54,78,9,11362,6.4
栃木,1980,55,79,9,12109,6.8
栃木,81,56,80,9,12155,6.7
栃木,82,57,81,9,12002,6.6
栃木,83,58,82,9,12221,6.7
栃木,84,59,83,9,12073,6.6
栃木,85,60,84,9,12349,6.6
栃木,86,61,85,9,12369,6.6
栃木,87,62,86,9,11985,6.3
栃木,88,63,87,9,12888,6.8
栃木,89,平成元年,88,9,12678,6.6
栃木,1990,2,89,9,13608,7.1
栃木,91,3,90,9,13579,7
栃木,92,4,91,9,14149,7.3
栃木,93,5,92,9,14595,7.5
栃木,94,6,93,9,14336,7.3
栃木,95,7,94,9,14672,7.5
栃木,96,8,95,9,14553,7.4
栃木,97,9,96,9,15036,7.6
栃木,98,10,97,9,15257,7.7
群馬,1899,明治32年,1,10,17564,22
群馬,1900,33,2,10,16649,20.5
群馬,1,34,3,10,19079,23.1
群馬,2,35,4,10,17546,20.9
群馬,3,36,5,10,16587,19.4
群馬,4,37,6,10,18682,21.6
群馬,5,38,7,10,19204,21.9
群馬,6,39,8,10,18494,20.9
群馬,7,40,9,10,19759,22.1
群馬,8,41,10,10,20532,22.6
群馬,9,42,11,10,21861,23.8
群馬,1910,43,12,10,20703,22.3
群馬,11,44,13,10,20292,21.3
群馬,12,大正元年,14,10,19993,20.6
群馬,13,2,15,10,19428,19.7
群馬,14,3,16,10,21354,21.3
群馬,15,4,17,10,21049,20.7
群馬,16,5,18,10,22384,21.6
群馬,17,6,19,10,21714,20.7
群馬,18,7,20,10,26343,25.2
群馬,19,8,21,10,26508,25.1
群馬,1920,9,22,10,25837,24.55
群馬,21,10,23,10,23192,21.73
群馬,22,11,24,10,24194,22.35
群馬,23,12,25,10,24354,22.21
群馬,24,13,26,10,23701,21.25
群馬,25,14,27,10,23538,21.04
群馬,26,昭和元年,28,10,20643,18.23
群馬,27,2,29,10,23686,20.66
群馬,28,3,30,10,23419,20.18
群馬,29,4,31,10,22855,19.45
群馬,1930,5,32,10,20735,17.48
群馬,31,6,33,10,22533,18.79
群馬,32,7,34,10,20939,17.27
群馬,33,8,35,10,20163,16.45
群馬,34,9,36,10,22450,18.11
群馬,35,10,37,10,20382,16.4
群馬,36,11,38,10,21077,16.81
群馬,37,12,39,10,22053,17.42
群馬,38,13,40,10,22465,17.59
群馬,39,14,41,10,22580,17.57
群馬,1940,15,42,10,21837,16.81
群馬,41,16,43,10,20180,15.37
群馬,42,17,44,10,19929,14.99
群馬,43,18,45,10,20495,.
群馬,47,22,46,10,21908,13.9
群馬,48,23,47,10,18338,11.4
群馬,49,24,48,10,18380,11.5
群馬,1950,25,49,10,17390,10.9
群馬,51,26,50,10,16181,10.1
群馬,52,27,51,10,14480,9
群馬,53,28,52,10,14392,8.9
群馬,54,29,53,10,13472,8.3
群馬,55,30,54,10,12821,7.9
群馬,56,31,55,10,13200,8.2
群馬,57,32,56,10,13887,8.6
群馬,58,33,57,10,12414,7.8
群馬,59,34,58,10,12802,8
群馬,1960,35,59,10,12827,8.1
群馬,61,36,60,10,12670,8
群馬,62,37,61,10,12991,8.2
群馬,63,38,62,10,12161,7.7
群馬,64,39,63,10,12124,7.6
群馬,65,40,64,10,12775,8
群馬,66,41,65,10,12227,7.6
群馬,67,42,66,10,12294,7.6
群馬,68,43,67,10,12409,7.6
群馬,69,44,68,10,12502,7.6
群馬,1970,45,69,10,12979,7.8
群馬,71,46,70,10,12195,7.3
群馬,72,47,71,10,11972,7.1
群馬,73,48,72,10,12368,7.2
群馬,74,49,73,10,12625,7.3
群馬,75,50,74,10,12344,7
群馬,76,51,75,10,12321,6.9
群馬,77,52,76,10,12062,6.7
群馬,78,53,77,10,12159,6.7
群馬,79,54,78,10,12067,6.6
群馬,1980,55,79,10,12290,6.7
群馬,81,56,80,10,12331,6.6
群馬,82,57,81,10,12306,6.6
群馬,83,58,82,10,12728,6.7
群馬,84,59,83,10,12698,6.7
群馬,85,60,84,10,12790,6.7
群馬,86,61,85,10,12640,6.6
群馬,87,62,86,10,12824,6.6
群馬,88,63,87,10,13447,6.9
群馬,89,平成元年,88,10,13087,6.7
群馬,1990,2,89,10,13607,7
群馬,91,3,90,10,13863,7.1
群馬,92,4,91,10,14130,7.2
群馬,93,5,92,10,14539,7.4
群馬,94,6,93,10,14695,7.4
群馬,95,7,94,10,15428,7.8
群馬,96,8,95,10,14820,7.5
群馬,97,9,96,10,14969,7.5
群馬,98,10,97,10,15784,7.9
埼玉,1899,明治32年,1,11,24205,21.2
埼玉,1900,33,2,11,23132,20
埼玉,1,34,3,11,24417,20.9
埼玉,2,35,4,11,25677,21.8
埼玉,3,36,5,11,23090,19.4
埼玉,4,37,6,11,25735,21.4
埼玉,5,38,7,11,26419,21.9
埼玉,6,39,8,11,25327,20.9
埼玉,7,40,9,11,26819,21.9
埼玉,8,41,10,11,27654,22.5
埼玉,9,42,11,11,30975,25
埼玉,1910,43,12,11,28577,23
埼玉,11,44,13,11,27094,21.3
埼玉,12,大正元年,14,11,27762,21.5
埼玉,13,2,15,11,26924,20.6
埼玉,14,3,16,11,27696,21
埼玉,15,4,17,11,29634,22.2
埼玉,16,5,18,11,31339,23.2
埼玉,17,6,19,11,31300,22.9
埼玉,18,7,20,11,36400,27
埼玉,19,8,21,11,33100,24.4
埼玉,1920,9,22,11,36778,27.87
埼玉,21,10,23,11,33095,24.86
埼玉,22,11,24,11,32090,23.9
埼玉,23,12,25,11,33521,24.76
埼玉,24,13,26,11,31444,22.88
埼玉,25,14,27,11,31127,22.32
埼玉,26,昭和元年,28,11,27880,19.77
埼玉,27,2,29,11,30872,21.66
埼玉,28,3,30,11,32106,22.27
埼玉,29,4,31,11,31503,21.61
埼玉,1930,5,32,11,27897,19.12
埼玉,31,6,33,11,31925,21.69
埼玉,32,7,34,11,29191,19.66
埼玉,33,8,35,11,28937,19.32
埼玉,34,9,36,11,29863,19.77
埼玉,35,10,37,11,27998,18.31
埼玉,36,11,38,11,28222,18.29
埼玉,37,12,39,11,28927,18.57
埼玉,38,13,40,11,31027,19.74
埼玉,39,14,41,11,30924,19.55
埼玉,1940,15,42,11,30463,18.94
埼玉,41,16,43,11,28106,17.29
埼玉,42,17,44,11,26844,16.3
埼玉,43,18,45,11,27525,.
埼玉,47,22,46,11,30268,14.4
埼玉,48,23,47,11,24789,11.6
埼玉,49,24,48,11,25610,12
埼玉,1950,25,49,11,26258,12.2
埼玉,51,26,50,11,23802,11
埼玉,52,27,51,11,21885,10
埼玉,53,28,52,11,22545,10.2
埼玉,54,29,53,11,20397,9.1
埼玉,55,30,54,11,19238,8.5
埼玉,56,31,55,11,20103,8.8
埼玉,57,32,56,11,21217,9.2
埼玉,58,33,57,11,18653,8
埼玉,59,34,58,11,18715,7.9
埼玉,1960,35,59,11,19089,7.9
埼玉,61,36,60,11,19423,7.8
埼玉,62,37,61,11,20041,7.8
埼玉,63,38,62,11,18432,6.8
埼玉,64,39,63,11,19229,6.8
埼玉,65,40,64,11,20117,6.7
埼玉,66,41,65,11,19145,6.1
埼玉,67,42,66,11,19771,6
埼玉,68,43,67,11,20697,6
埼玉,69,44,68,11,21274,5.8
埼玉,1970,45,69,11,21836,5.7
埼玉,71,46,70,11,21532,5.3
埼玉,72,47,71,11,21385,5
埼玉,73,48,72,11,22609,5.1
埼玉,74,49,73,11,22318,4.8
埼玉,75,50,74,11,22688,4.7
埼玉,76,51,75,11,22653,4.6
埼玉,77,52,76,11,22641,4.5
埼玉,78,53,77,11,23143,4.5
埼玉,79,54,78,11,22617,4.3
埼玉,1980,55,79,11,24129,4.5
埼玉,81,56,80,11,24363,4.4
埼玉,82,57,81,11,24341,4.3
埼玉,83,58,82,11,25618,4.5
埼玉,84,59,83,11,25854,4.5
埼玉,85,60,84,11,26417,4.5
埼玉,86,61,85,11,26453,4.5
埼玉,87,62,86,11,27619,4.6
埼玉,88,63,87,11,29139,4.7
埼玉,89,平成元年,88,11,29565,4.7
埼玉,1990,2,89,11,31222,4.9
埼玉,91,3,90,11,31596,4.9
埼玉,92,4,91,11,33388,5.1
埼玉,93,5,92,11,34712,5.3
埼玉,94,6,93,11,34653,5.2
埼玉,95,7,94,11,36799,5.5
埼玉,96,8,95,11,36608,5.4
埼玉,97,9,96,11,37217,5.5
埼玉,98,10,97,11,39382,5.8
千葉,1899,明治32年,1,12,28471,22.8
千葉,1900,33,2,12,27503,21.9
千葉,1,34,3,12,26070,20.6
千葉,2,35,4,12,28341,22.3
千葉,3,36,5,12,28012,21.9
千葉,4,37,6,12,28671,22.3
千葉,5,38,7,12,27911,21.6
千葉,6,39,8,12,29313,22.6
千葉,7,40,9,12,28608,21.9
千葉,8,41,10,12,28515,21.7
千葉,9,42,11,12,31032,23.5
千葉,1910,43,12,12,29542,22.3
千葉,11,44,13,12,28900,21.5
千葉,12,大正元年,14,12,28783,21.2
千葉,13,2,15,12,29836,21.8
千葉,14,3,16,12,29455,21.4
千葉,15,4,17,12,29973,21.6
千葉,16,5,18,12,34434,24.6
千葉,17,6,19,12,32689,23.1
千葉,18,7,20,12,36345,26.7
千葉,19,8,21,12,32430,23.8
千葉,1920,9,22,12,38218,28.6
千葉,21,10,23,12,35328,26.36
千葉,22,11,24,12,34311,25.54
千葉,23,12,25,12,38235,28.38
